game_date,game_time,stadium_name,home_team,away_team
20230912,18:45:00,Oracle Park,SFN,CLE
20230912,19:07:00,Rogers Centre,TOR,TEX
20230912,19:10:00,Fenway Park,BOS,NYA
20230912,19:10:00,Dodger Stadium,LAN,SDN
20230912,19:10:00,Citi Field,NYN,ARI
20230912,19:10:00,Minute Maid Park,HOU,OAK
20230913,12:10:00,Target Field,MIN,TBA
20230913,12:45:00,Oracle Park,SFN,CLE
20230913,13:10:00,Coors Field,COL,CHN
20230913,18:10:00,Minute Maid Park,HOU,OAK
20230913,18:35:00,Oriole Park at Camden Yards,BAL,SLN
20230913,18:35:00,PNC Park,PIT,WAS
20230913,18:40:00,Guaranteed Rate Field,CHA,KCA
20230913,18:40:00,Citizens Bank Park,PHI,ATL
20230913,18:40:00,Comerica Park,DET,CIN
20230913,18:40:00,American Family Field,MIL,MIA
20230913,18:40:00,TMobile Park,SEA,ANA
20230913,19:07:00,Rogers Centre,TOR,TEX
20230913,19:10:00,Fenway Park,BOS,NYA
20230913,19:10:00,Dodger Stadium,LAN,SDN
20230913,19:10:00,Citi Field,NYN,ARI
20230914,12:35:00,PNC Park,PIT,WAS
20230914,13:10:00,Comerica Park,DET,CIN
20230914,13:10:00,American Family Field,MIL,MIA
20230914,16:05:00,Citizens Bank Park,PHI,ATL
20230914,16:10:00,Citi Field,NYN,ARI
20230914,18:10:00,Guaranteed Rate Field,CHA,MIN
20230914,18:35:00,Oriole Park at Camden Yards,BAL,TBA
20230914,18:40:00,Coors Field,COL,SFN
20230914,19:07:00,Rogers Centre,TOR,TEX
20230914,19:15:00,Fenway Park,BOS,NYA
20230915,18:35:00,PNC Park,PIT,NYA
20230915,18:38:00,Angel Stadium,ANA,DET
20230915,18:40:00,Guaranteed Rate Field,CHA,MIN
20230915,18:40:00,Oakland Coliseum,OAK,SDN
20230915,18:40:00,Coors Field,COL,SFN
20230915,18:40:00,Chase Field,ARI,CHN
20230915,18:40:00,loanDepot park,MIA,ATL
20230915,19:05:00,Oriole Park at Camden Yards,BAL,TBA
20230915,19:07:00,Rogers Centre,TOR,BOS
20230915,19:10:00,Citi Field,NYN,CIN
20230915,19:10:00,Kauffman Stadium,KCA,HOU
20230915,19:10:00,American Family Field,MIL,WAS
20230915,19:10:00,TMobile Park,SEA,LAN
20230915,19:10:00,Progressive Field,CLE,TEX
20230915,19:15:00,Busch Stadium,SLN,PHI
20230916,13:07:00,Oakland Coliseum,OAK,SDN
20230916,15:07:00,Rogers Centre,TOR,BOS
20230916,16:10:00,loanDepot park,MIA,ATL
20230916,17:10:00,Chase Field,ARI,CHN
20230916,18:07:00,Angel Stadium,ANA,DET
20230916,18:10:00,Guaranteed Rate Field,CHA,MIN
20230916,18:10:00,Coors Field,COL,SFN
20230916,18:10:00,Kauffman Stadium,KCA,HOU
20230916,18:10:00,American Family Field,MIL,WAS
20230916,18:10:00,Progressive Field,CLE,TEX
20230916,18:15:00,Busch Stadium,SLN,PHI
20230916,18:35:00,PNC Park,PIT,NYA
20230916,18:40:00,TMobile Park,SEA,LAN
20230916,19:05:00,Oriole Park at Camden Yards,BAL,TBA
20230916,19:10:00,Citi Field,NYN,CIN
20230917,13:07:00,Oakland Coliseum,OAK,SDN
20230917,13:07:00,Angel Stadium,ANA,DET
20230917,13:10:00,Guaranteed Rate Field,CHA,MIN
20230917,13:10:00,Coors Field,COL,SFN
20230917,13:10:00,Chase Field,ARI,CHN
20230917,13:10:00,Kauffman Stadium,KCA,HOU
20230917,13:10:00,American Family Field,MIL,WAS
20230917,13:10:00,TMobile Park,SEA,LAN
20230917,13:15:00,Busch Stadium,SLN,PHI
20230917,13:35:00,Oriole Park at Camden Yards,BAL,TBA
20230917,13:35:00,PNC Park,PIT,NYA
20230917,13:37:00,Rogers Centre,TOR,BOS
20230917,13:40:00,Citi Field,NYN,CIN
20230917,13:40:00,loanDepot park,MIA,ATL
20230917,13:40:00,Progressive Field,CLE,TEX
20230918,13:10:00,Kauffman Stadium,KCA,CLE
20230918,18:40:00,Oakland Coliseum,OAK,SEA
20230918,18:40:00,Great American Ball Park,CIN,MIN
20230918,18:40:00,Petco Park,SDN,COL
20230918,18:40:00,loanDepot park,MIA,NYN
20230918,18:45:00,Busch Stadium,SLN,MIL
20230918,19:05:00,Globe Life Field,TEX,BOS
20230918,19:05:00,Nationals Park,WAS,CHA
20230918,19:10:00,Dodger Stadium,LAN,DET
20230918,19:10:00,Minute Maid Park,HOU,BAL
20230918,19:20:00,Truist Park,ATL,PHI
20230919,18:40:00,Oakland Coliseum,OAK,SEA
20230919,18:40:00,Chase Field,ARI,SFN
20230919,18:40:00,Great American Ball Park,CIN,MIN
20230919,18:40:00,Petco Park,SDN,COL
20230919,18:40:00,Wrigley Field,CHN,PIT
20230919,18:40:00,loanDepot park,MIA,NYN
20230919,18:40:00,Kauffman Stadium,KCA,CLE
20230919,18:40:00,Tropicana Field,TBA,ANA
20230919,18:45:00,Busch Stadium,SLN,MIL
20230919,19:05:00,Yankee Stadium,NYA,TOR
20230919,19:05:00,Globe Life Field,TEX,BOS
20230919,19:05:00,Nationals Park,WAS,CHA
20230919,19:10:00,Dodger Stadium,LAN,DET
20230919,19:10:00,Minute Maid Park,HOU,BAL
20230919,19:20:00,Truist Park,ATL,PHI
20230920,12:20:00,Truist Park,ATL,PHI
20230920,12:35:00,Great American Ball Park,CIN,MIN
20230920,12:37:00,Oakland Coliseum,OAK,SEA
20230920,12:40:00,Chase Field,ARI,SFN
20230920,13:05:00,Globe Life Field,TEX,BOS
20230920,13:05:00,Nationals Park,WAS,CHA
20230920,13:10:00,Petco Park,SDN,COL
20230920,13:10:00,Kauffman Stadium,KCA,CLE
20230920,13:10:00,Minute Maid Park,HOU,BAL
20230920,18:40:00,Wrigley Field,CHN,PIT
20230920,18:40:00,loanDepot park,MIA,NYN
20230920,18:40:00,Tropicana Field,TBA,ANA
20230920,18:45:00,Busch Stadium,SLN,MIL
20230920,19:05:00,Yankee Stadium,NYA,TOR
20230920,19:10:00,Dodger Stadium,LAN,DET
20230921,12:15:00,Busch Stadium,SLN,MIL
20230921,13:10:00,Tropicana Field,TBA,ANA
20230921,18:40:00,Oakland Coliseum,OAK,DET
20230921,18:40:00,Wrigley Field,CHN,PIT
20230921,19:05:00,Yankee Stadium,NYA,TOR
20230921,19:05:00,Citizens Bank Park,PHI,NYN
20230921,19:05:00,Nationals Park,WAS,ATL
20230921,19:10:00,Dodger Stadium,LAN,SFN
20230921,19:10:00,Progressive Field,CLE,BAL
20230922,13:20:00,Wrigley Field,CHN,COL
20230922,18:40:00,Oakland Coliseum,OAK,DET
20230922,18:40:00,Great American Ball Park,CIN,PIT
20230922,18:40:00,Petco Park,SDN,SLN
20230922,18:40:00,loanDepot park,MIA,MIL
20230922,18:40:00,Tropicana Field,TBA,TOR
20230922,19:05:00,Yankee Stadium,NYA,ARI
20230922,19:05:00,Globe Life Field,TEX,SEA
20230922,19:05:00,Citizens Bank Park,PHI,NYN
20230922,19:05:00,Nationals Park,WAS,ATL
20230922,19:10:00,Target Field,MIN,ANA
20230922,19:10:00,Fenway Park,BOS,CHA
20230922,19:10:00,Dodger Stadium,LAN,SFN
20230922,19:10:00,Progressive Field,CLE,BAL
20230922,19:10:00,Minute Maid Park,HOU,KCA
20230923,13:05:00,Yankee Stadium,NYA,ARI
20230923,13:05:00,Nationals Park,WAS,ATL
20230923,13:07:00,Oakland Coliseum,OAK,DET
20230923,13:10:00,Target Field,MIN,ANA
20230923,13:20:00,Wrigley Field,CHN,COL
20230923,16:05:00,Citizens Bank Park,PHI,NYN
20230923,16:10:00,Fenway Park,BOS,CHA
20230923,16:10:00,loanDepot park,MIA,MIL
20230923,16:10:00,Tropicana Field,TBA,TOR
20230923,17:40:00,Petco Park,SDN,SLN
20230923,18:05:00,Globe Life Field,TEX,SEA
20230923,18:10:00,Dodger Stadium,LAN,SFN
20230923,18:10:00,Progressive Field,CLE,BAL
20230923,18:10:00,Minute Maid Park,HOU,KCA
20230923,18:40:00,Great American Ball Park,CIN,PIT
20230924,13:05:00,Citizens Bank Park,PHI,NYN
20230924,13:07:00,Oakland Coliseum,OAK,DET
20230924,13:10:00,Target Field,MIN,ANA
20230924,13:10:00,Dodger Stadium,LAN,SFN
20230924,13:10:00,Petco Park,SDN,SLN
20230924,13:10:00,Minute Maid Park,HOU,KCA
20230924,13:10:00,Tropicana Field,TBA,TOR
20230924,13:20:00,Wrigley Field,CHN,COL
20230924,13:35:00,Yankee Stadium,NYA,ARI
20230924,13:35:00,Globe Life Field,TEX,SEA
20230924,13:35:00,Fenway Park,BOS,CHA
20230924,13:35:00,Nationals Park,WAS,ATL
20230924,13:40:00,Great American Ball Park,CIN,PIT
20230924,13:40:00,loanDepot park,MIA,MIL
20230924,13:40:00,Progressive Field,CLE,BAL
20230925,18:38:00,Angel Stadium,ANA,TEX
20230925,18:40:00,Guaranteed Rate Field,CHA,ARI
20230925,18:40:00,TMobile Park,SEA,HOU
20230925,18:45:00,Oracle Park,SFN,SDN
20230926,13:10:00,Coors Field,COL,LAN
20230926,18:10:00,Progressive Field,CLE,CIN
20230926,18:35:00,Oriole Park at Camden Yards,BAL,WAS
20230926,18:38:00,Angel Stadium,ANA,TEX
20230926,18:40:00,Guaranteed Rate Field,CHA,ARI
20230926,18:40:00,Target Field,MIN,OAK
20230926,18:40:00,Coors Field,COL,LAN
20230926,18:40:00,Citizens Bank Park,PHI,PIT
20230926,18:40:00,Comerica Park,DET,KCA
20230926,18:40:00,American Family Field,MIL,SLN
20230926,18:40:00,TMobile Park,SEA,HOU
20230926,18:45:00,Oracle Park,SFN,SDN
20230926,19:07:00,Rogers Centre,TOR,NYA
20230926,19:10:00,Fenway Park,BOS,TBA
20230926,19:10:00,Citi Field,NYN,MIA
20230926,19:20:00,Truist Park,ATL,CHN
20230927,13:10:00,Guaranteed Rate Field,CHA,ARI
20230927,18:10:00,Fenway Park,BOS,TBA
20230927,18:10:00,Progressive Field,CLE,CIN
20230927,18:35:00,Oriole Park at Camden Yards,BAL,WAS
20230927,18:38:00,Angel Stadium,ANA,TEX
20230927,18:40:00,Target Field,MIN,OAK
20230927,18:40:00,Coors Field,COL,LAN
20230927,18:40:00,Citizens Bank Park,PHI,PIT
20230927,18:40:00,Comerica Park,DET,KCA
20230927,18:40:00,American Family Field,MIL,SLN
20230927,18:40:00,TMobile Park,SEA,HOU
20230927,18:45:00,Oracle Park,SFN,SDN
20230927,19:07:00,Rogers Centre,TOR,NYA
20230927,19:10:00,Citi Field,NYN,MIA
20230927,19:20:00,Truist Park,ATL,CHN
20230928,12:10:00,Target Field,MIN,OAK
20230928,13:10:00,Comerica Park,DET,KCA
20230928,18:05:00,Citizens Bank Park,PHI,PIT
20230928,18:35:00,Oriole Park at Camden Yards,BAL,BOS
20230928,18:40:00,Coors Field,COL,LAN
20230928,18:40:00,American Family Field,MIL,SLN
20230928,18:40:00,TMobile Park,SEA,TEX
20230928,19:07:00,Rogers Centre,TOR,NYA
20230928,19:10:00,Citi Field,NYN,MIA
20230928,19:20:00,Truist Park,ATL,CHN
20230929,18:10:00,Coors Field,COL,MIN
20230929,18:35:00,PNC Park,PIT,MIA
20230929,18:38:00,Angel Stadium,ANA,OAK
20230929,18:40:00,Guaranteed Rate Field,CHA,SDN
20230929,18:40:00,Chase Field,ARI,HOU
20230929,18:40:00,Comerica Park,DET,CLE
20230929,19:05:00,Oriole Park at Camden Yards,BAL,BOS
20230929,19:07:00,Rogers Centre,TOR,TBA
20230929,19:10:00,Citi Field,NYN,PHI
20230929,19:10:00,Kauffman Stadium,KCA,NYA
20230929,19:10:00,American Family Field,MIL,CHN
20230929,19:10:00,TMobile Park,SEA,TEX
20230929,19:15:00,Busch Stadium,SLN,CIN
20230929,19:15:00,Oracle Park,SFN,LAN
20230929,19:20:00,Truist Park,ATL,WAS
20230930,13:10:00,Comerica Park,DET,CLE
20230930,15:07:00,Rogers Centre,TOR,TBA
20230930,17:10:00,Chase Field,ARI,HOU
20230930,18:05:00,Oracle Park,SFN,LAN
20230930,18:07:00,Angel Stadium,ANA,OAK
20230930,18:10:00,Guaranteed Rate Field,CHA,SDN
20230930,18:10:00,Coors Field,COL,MIN
20230930,18:10:00,Kauffman Stadium,KCA,NYA
20230930,18:10:00,American Family Field,MIL,CHN
20230930,18:15:00,Busch Stadium,SLN,CIN
20230930,18:35:00,PNC Park,PIT,MIA
20230930,18:40:00,TMobile Park,SEA,TEX
20230930,19:05:00,Oriole Park at Camden Yards,BAL,BOS
20230930,19:10:00,Citi Field,NYN,PHI
20230930,19:20:00,Truist Park,ATL,WAS
20231001,12:05:00,Oracle Park,SFN,LAN
20231001,12:07:00,Angel Stadium,ANA,OAK
20231001,12:10:00,Chase Field,ARI,HOU
20231001,12:10:00,TMobile Park,SEA,TEX
20231001,13:10:00,Coors Field,COL,MIN
20231001,14:10:00,Guaranteed Rate Field,CHA,SDN
20231001,14:10:00,Kauffman Stadium,KCA,NYA
20231001,14:10:00,American Family Field,MIL,CHN
20231001,14:15:00,Busch Stadium,SLN,CIN
20231001,15:00:00,Truist Park,ATL,WAS
20231001,15:05:00,Oriole Park at Camden Yards,BAL,BOS
20231001,15:05:00,PNC Park,PIT,MIA
20231001,15:07:00,Rogers Centre,TOR,TBA
20231001,15:10:00,Citi Field,NYN,PHI
20231001,15:10:00,Comerica Park,DET,CLE
