Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,game_date,DistanceBetweenStadiums,HistoricalAvgHrlyTemp,game_time,stadium_name,home_team,away_team
297,297,297,20230421,14.16382870282646,6.688,19:10:00,Target Field,MIN,WAS
298,298,298,20230421,11.960204514646016,7.989999999999998,19:10:00,American Family Field,MIL,BOS
299,299,299,20230421,34.661325849176905,9.56,19:10:00,TMobile Park,SEA,SLN
300,300,300,20230421,1.980291160981284,8.471999999999998,19:10:00,Progressive Field,CLE,MIA
301,301,301,20230421,47.30233427220212,15.535999999999994,19:15:00,Oracle Park,SFN,NYN
302,302,302,20230421,27.609149381902416,11.980000000000002,19:20:00,Truist Park,ATL,HOU
303,303,303,20230422,15.708587607091074,12.164,13:05:00,Yankee Stadium,NYA,TOR
304,304,304,20230422,47.30233427220212,15.428000000000004,13:05:00,Oracle Park,SFN,NYN
305,305,305,20230422,14.16382870282646,7.274000000000002,13:10:00,Target Field,MIN,WAS
306,306,306,20230422,35.01265755831679,10.528,13:20:00,Wrigley Field,CHN,LAN
307,307,307,20230422,12.656791803075942,9.824,16:05:00,Citizens Bank Park,PHI,COL
308,308,308,20230422,18.60309422989336,20.648,16:05:00,Tropicana Field,TBA,CHA
309,309,309,20230422,25.83876210722021,21.83,17:10:00,Chase Field,ARI,SDN
310,310,310,20230422,10.26207144322763,18.012000000000004,18:05:00,Globe Life Field,TEX,OAK
311,311,311,20230422,21.945814921381803,14.928000000000004,18:07:00,Angel Stadium,ANA,KCA
312,312,312,20230422,11.960204514646016,8.607999999999997,18:10:00,American Family Field,MIL,BOS
313,313,313,20230422,1.980291160981284,8.097999999999999,18:10:00,Progressive Field,CLE,MIA
314,314,314,20230422,10.350367595147834,8.378,18:35:00,PNC Park,PIT,CIN
315,315,315,20230422,34.661325849176905,10.201999999999998,18:40:00,TMobile Park,SEA,SLN
316,316,316,20230422,45.68478499842808,9.708,19:05:00,Oriole Park at Camden Yards,BAL,DET
317,317,317,20230422,27.609149381902416,11.85777777777778,19:20:00,Truist Park,ATL,HOU
318,318,318,20230423,12.656791803075942,10.538,12:05:00,Citizens Bank Park,PHI,COL
319,319,319,20230423,21.945814921381803,14.968000000000004,13:07:00,Angel Stadium,ANA,KCA
320,320,320,20230423,14.16382870282646,8.221999999999998,13:10:00,Target Field,MIN,WAS
321,321,321,20230423,25.83876210722021,22.36,13:10:00,Chase Field,ARI,SDN
322,322,322,20230423,11.960204514646016,8.608000000000002,13:10:00,American Family Field,MIL,BOS
323,323,323,20230423,34.661325849176905,10.364,13:10:00,TMobile Park,SEA,SLN
324,324,324,20230423,35.01265755831679,11.596000000000004,13:20:00,Wrigley Field,CHN,LAN
325,325,325,20230423,27.609149381902416,12.335555555555556,13:30:00,Truist Park,ATL,HOU
326,326,326,20230423,15.708587607091074,12.445999999999996,13:35:00,Yankee Stadium,NYA,TOR
327,327,327,20230423,10.26207144322763,18.268,13:35:00,Globe Life Field,TEX,OAK
328,328,328,20230423,45.68478499842808,11.052000000000003,13:35:00,Oriole Park at Camden Yards,BAL,DET
329,329,329,20230423,10.350367595147834,8.812,13:35:00,PNC Park,PIT,CIN
330,330,330,20230423,1.980291160981284,8.484000000000002,13:40:00,Progressive Field,CLE,MIA
331,331,331,20230423,18.60309422989336,20.664,13:40:00,Tropicana Field,TBA,CHA
332,332,332,20230423,47.30233427220212,15.478000000000003,16:08:00,Oracle Park,SFN,NYN
333,333,333,20230424,5.988305969291916,8.788,18:10:00,Progressive Field,CLE,COL
334,334,334,20230424,7.123972755598453,10.952,18:35:00,Oriole Park at Camden Yards,BAL,BOS
335,335,335,20230424,35.77657824824988,15.086000000000004,18:38:00,Angel Stadium,ANA,OAK
336,336,336,20230424,6.051108759313865,8.270000000000001,18:40:00,Target Field,MIN,NYA
337,337,337,20230424,30.355682857347222,22.690000000000005,18:40:00,Chase Field,ARI,KCA
338,338,338,20230424,38.76821486560221,10.71,18:40:00,Great American Ball Park,CIN,TEX
339,339,339,20230424,34.6947446641027,8.625999999999998,18:40:00,American Family Field,MIL,DET
340,340,340,20230424,29.964212863520537,20.814,18:40:00,Tropicana Field,TBA,HOU
341,341,341,20230424,34.84543009695926,15.082000000000004,18:45:00,Oracle Park,SFN,SLN
342,342,342,20230424,8.392640631242774,18.225,19:07:00,Rogers Centre,TOR,CHA
343,343,343,20230424,7.931059867998189,12.6,19:20:00,Truist Park,ATL,MIA
344,344,344,20230425,5.988305969291916,9.338,18:10:00,Progressive Field,CLE,COL
345,345,345,20230425,7.123972755598453,11.032000000000004,18:35:00,Oriole Park at Camden Yards,BAL,BOS
346,346,346,20230425,42.4981236078832,9.488,18:35:00,PNC Park,PIT,LAN
347,347,347,20230425,35.77657824824988,15.134693877551015,18:38:00,Angel Stadium,ANA,OAK
348,348,348,20230425,6.051108759313865,8.122,18:40:00,Target Field,MIN,NYA
349,349,349,20230425,30.355682857347222,22.934,18:40:00,Chase Field,ARI,KCA
350,350,350,20230425,23.0579739800839,10.667999999999996,18:40:00,Citizens Bank Park,PHI,SEA
351,351,351,20230425,38.76821486560221,10.312000000000005,18:40:00,Great American Ball Park,CIN,TEX
352,352,352,20230425,0.120490851541066,11.53,18:40:00,Wrigley Field,CHN,SDN
353,353,353,20230425,34.6947446641027,8.822000000000001,18:40:00,American Family Field,MIL,DET
354,354,354,20230425,29.964212863520537,20.82999999999999,18:40:00,Tropicana Field,TBA,HOU
355,355,355,20230425,34.84543009695926,15.322000000000005,18:45:00,Oracle Park,SFN,SLN
356,356,356,20230425,8.392640631242774,17.70731707317073,19:07:00,Rogers Centre,TOR,CHA
357,357,357,20230425,12.648738326881654,11.481999999999998,19:10:00,Citi Field,NYN,WAS
358,358,358,20230425,7.931059867998189,12.92444444444444,19:20:00,Truist Park,ATL,MIA
359,359,359,20230426,6.051108759313865,7.728000000000001,12:10:00,Target Field,MIN,NYA
360,360,360,20230426,38.76821486560221,10.114,12:35:00,Great American Ball Park,CIN,TEX
361,361,361,20230426,30.355682857347222,22.642,12:40:00,Chase Field,ARI,KCA
362,362,362,20230426,34.6947446641027,9.478000000000003,12:40:00,American Family Field,MIL,DET
363,363,363,20230426,7.123972755598453,11.450000000000005,13:05:00,Oriole Park at Camden Yards,BAL,BOS
364,364,364,20230426,8.392640631242774,17.571428571428573,13:07:00,Rogers Centre,TOR,CHA
365,365,365,20230426,5.988305969291916,8.750000000000002,13:10:00,Progressive Field,CLE,COL
366,366,366,20230426,42.4981236078832,8.985999999999999,18:35:00,PNC Park,PIT,LAN
367,367,367,20230426,35.77657824824988,15.2265306122449,18:38:00,Angel Stadium,ANA,OAK
368,368,368,20230426,23.0579739800839,11.005999999999998,18:40:00,Citizens Bank Park,PHI,SEA
369,369,369,20230426,0.120490851541066,11.626,18:40:00,Wrigley Field,CHN,SDN
370,370,370,20230426,29.964212863520537,21.36799999999999,18:40:00,Tropicana Field,TBA,HOU
371,371,371,20230426,34.84543009695926,15.448,18:45:00,Oracle Park,SFN,SLN
372,372,372,20230426,12.648738326881654,11.986,19:10:00,Citi Field,NYN,WAS
373,373,373,20230426,7.931059867998189,12.557777777777778,19:20:00,Truist Park,ATL,MIA
374,374,374,20230427,7.931059867998189,12.679999999999998,12:20:00,Truist Park,ATL,MIA
375,375,375,20230427,42.4981236078832,8.816,12:35:00,PNC Park,PIT,LAN
376,376,376,20230427,34.84543009695926,15.862000000000002,12:45:00,Oracle Park,SFN,SLN
377,377,377,20230427,23.0579739800839,10.806,13:05:00,Citizens Bank Park,PHI,SEA
378,378,378,20230427,35.77657824824988,15.770000000000008,13:07:00,Angel Stadium,ANA,OAK
379,379,379,20230427,0.120490851541066,10.906,13:20:00,Wrigley Field,CHN,SDN
380,380,380,20230427,8.440090030294337,9.088,18:10:00,Guaranteed Rate Field,CHA,TBA
381,381,381,20230427,10.564081827542132,7.214000000000001,18:40:00,Target Field,MIN,KCA
382,382,382,20230427,1.6039342896101334,10.467999999999996,18:40:00,Comerica Park,DET,BAL
383,383,383,20230427,6.82002986998981,17.734,19:05:00,Globe Life Field,TEX,NYA
384,384,384,20230427,12.648738326881654,11.844,19:10:00,Citi Field,NYN,WAS
385,385,385,20230428,10.564081827542132,7.76,15:10:00,Target Field,MIN,KCA
386,386,386,20230428,8.440090030294337,9.264000000000005,18:10:00,Guaranteed Rate Field,CHA,TBA
387,387,387,20230428,32.08786469558388,12.528000000000004,18:40:00,Oakland Coliseum,OAK,CIN
388,388,388,20230428,17.4838130101396,12.206666666666663,18:40:00,Coors Field,COL,ARI
389,389,389,20230428,18.91174539479181,22.94,18:40:00,loanDepot park,MIA,CHN
390,390,390,20230428,1.6039342896101334,10.971999999999996,18:40:00,Comerica Park,DET,BAL
391,391,391,20230428,6.82002986998981,18.386000000000003,19:05:00,Globe Life Field,TEX,NYA
392,392,392,20230428,2.1128048993382365,15.446000000000003,19:05:00,Nationals Park,WAS,PIT
393,393,393,20230428,20.7795618477706,16.863636363636363,19:07:00,Rogers Centre,TOR,SEA
394,394,394,20230428,11.952526845657417,10.026000000000002,19:10:00,Fenway Park,BOS,CLE
395,395,395,20230428,31.563680689374085,21.036363636363635,19:10:00,Dodger Stadium,LAN,SLN
396,396,396,20230428,3.681430439642357,12.031999999999998,19:10:00,Citi Field,NYN,ATL
397,397,397,20230428,5.654009214988676,7.822000000000002,19:10:00,American Family Field,MIL,ANA
398,398,398,20230428,24.158918910731494,20.07,19:10:00,Minute Maid Park,HOU,PHI
399,399,399,20230429,2.1128048993382365,15.465999999999998,13:05:00,Nationals Park,WAS,PIT
400,400,400,20230429,32.08786469558388,13.015999999999998,13:07:00,Oakland Coliseum,OAK,CIN
401,401,401,20230429,10.564081827542132,8.41,13:10:00,Target Field,MIN,KCA
402,402,402,20230429,1.6039342896101334,11.36,13:10:00,Comerica Park,DET,BAL
403,403,403,20230429,20.7795618477706,17.65909090909091,15:07:00,Rogers Centre,TOR,SEA
404,404,404,20230429,3.681430439642357,12.504,16:05:00,Citi Field,NYN,ATL
405,405,405,20230429,1.7430118762134994,17.856000000000005,16:05:00,Estadio Alfredo Harp Helu,SDN,SFN
406,406,406,20230429,18.91174539479181,22.944000000000003,16:05:00,loanDepot park,MIA,CHN
407,407,407,20230429,11.952526845657417,10.936000000000002,16:10:00,Fenway Park,BOS,CLE
408,408,408,20230429,24.158918910731494,20.846000000000004,16:10:00,Minute Maid Park,HOU,PHI
409,409,409,20230429,6.82002986998981,18.966,18:05:00,Globe Life Field,TEX,NYA
410,410,410,20230429,8.440090030294337,10.08,18:10:00,Guaranteed Rate Field,CHA,TBA
411,411,411,20230429,17.4838130101396,10.54888888888889,18:10:00,Coors Field,COL,ARI
412,412,412,20230429,31.563680689374085,21.045454545454547,18:10:00,Dodger Stadium,LAN,SLN
413,413,413,20230429,5.654009214988676,8.911999999999999,18:10:00,American Family Field,MIL,ANA
414,414,414,20230430,18.91174539479181,22.854,12:05:00,loanDepot park,MIA,CHN
415,415,415,20230430,32.08786469558388,13.296000000000005,13:07:00,Oakland Coliseum,OAK,CIN
416,416,416,20230430,8.440090030294337,9.954,13:10:00,Guaranteed Rate Field,CHA,TBA
417,417,417,20230430,10.564081827542132,8.637999999999998,13:10:00,Target Field,MIN,KCA
418,418,418,20230430,17.4838130101396,11.464444444444446,13:10:00,Coors Field,COL,ARI
419,419,419,20230430,31.563680689374085,21.00909090909091,13:10:00,Dodger Stadium,LAN,SLN
420,420,420,20230430,5.654009214988676,9.063999999999998,13:10:00,American Family Field,MIL,ANA
421,421,421,20230430,6.82002986998981,18.630000000000003,13:35:00,Globe Life Field,TEX,NYA
422,422,422,20230430,11.952526845657417,10.718,13:35:00,Fenway Park,BOS,CLE
423,423,423,20230430,2.1128048993382365,16.771999999999995,13:35:00,Nationals Park,WAS,PIT
424,424,424,20230430,20.7795618477706,17.214285714285715,13:37:00,Rogers Centre,TOR,SEA
425,425,425,20230430,3.681430439642357,12.583999999999998,13:40:00,Citi Field,NYN,ATL
426,426,426,20230430,1.6039342896101334,11.964000000000004,13:40:00,Comerica Park,DET,BAL
427,427,427,20230430,1.7430118762134994,17.88200000000001,14:05:00,Estadio Alfredo Harp Helu,SDN,SFN
428,428,428,20230430,24.158918910731494,20.495999999999995,18:08:00,Minute Maid Park,HOU,PHI
429,429,429,20230501,3.681430439642357,13.218,13:10:00,Citi Field,NYN,ATL
430,430,430,20230501,27.60421187395545,17.968,18:40:00,Petco Park,SDN,CIN
431,431,431,20230501,9.247153086241871,14.326000000000004,19:05:00,Yankee Stadium,NYA,CLE
432,432,432,20230501,11.724744294975018,16.726000000000003,19:05:00,Nationals Park,WAS,CHN
433,433,433,20230501,18.60309422989336,11.886,19:10:00,Fenway Park,BOS,TOR
434,434,434,20230501,44.893409942914445,20.345454545454544,19:10:00,Dodger Stadium,LAN,PHI
435,435,435,20230501,23.28726911222497,20.426,19:10:00,Minute Maid Park,HOU,SFN
436,436,436,20230502,17.4838130101396,10.902,18:10:00,Guaranteed Rate Field,CHA,MIN
437,437,437,20230502,25.68986708203012,13.179999999999996,18:40:00,Oakland Coliseum,OAK,SEA
438,438,438,20230502,28.444438751165944,11.222222222222221,18:40:00,Coors Field,COL,MIL
439,439,439,20230502,27.60421187395545,18.16600000000001,18:40:00,Petco Park,SDN,CIN
440,440,440,20230502,13.482543310018068,23.522,18:40:00,loanDepot park,MIA,ATL
441,441,441,20230502,8.251160264807949,12.751999999999994,18:40:00,Comerica Park,DET,NYN
442,442,442,20230502,13.02768475997727,12.54782608695652,18:40:00,Kauffman Stadium,KCA,BAL
443,443,443,20230502,14.261662877988874,21.742,18:40:00,Tropicana Field,TBA,PIT
444,444,444,20230502,7.067477868322246,13.945999999999994,18:45:00,Busch Stadium,SLN,ANA
445,445,445,20230502,9.247153086241871,14.572000000000008,19:05:00,Yankee Stadium,NYA,CLE
446,446,446,20230502,13.108083097096909,18.346,19:05:00,Globe Life Field,TEX,ARI
447,447,447,20230502,11.724744294975018,17.593999999999998,19:05:00,Nationals Park,WAS,CHN
448,448,448,20230502,18.60309422989336,12.327999999999996,19:10:00,Fenway Park,BOS,TOR
449,449,449,20230502,44.893409942914445,20.377272727272725,19:10:00,Dodger Stadium,LAN,PHI
450,450,450,20230502,23.28726911222497,21.026,19:10:00,Minute Maid Park,HOU,SFN
451,451,451,20230503,13.108083097096909,17.572,13:05:00,Globe Life Field,TEX,ARI
452,452,452,20230503,44.893409942914445,20.745454545454542,13:10:00,Dodger Stadium,LAN,PHI
453,453,453,20230503,27.60421187395545,18.666,13:10:00,Petco Park,SDN,CIN
454,454,454,20230503,23.28726911222497,20.588,13:10:00,Minute Maid Park,HOU,SFN
455,455,455,20230503,17.4838130101396,10.440000000000005,18:10:00,Guaranteed Rate Field,CHA,MIN
456,456,456,20230503,25.68986708203012,13.194,18:40:00,Oakland Coliseum,OAK,SEA
457,457,457,20230503,28.444438751165944,11.982222222222223,18:40:00,Coors Field,COL,MIL
458,458,458,20230503,13.482543310018068,23.911999999999992,18:40:00,loanDepot park,MIA,ATL
459,459,459,20230503,8.251160264807949,12.648,18:40:00,Comerica Park,DET,NYN
460,460,460,20230503,13.02768475997727,12.540000000000006,18:40:00,Kauffman Stadium,KCA,BAL
461,461,461,20230503,14.261662877988874,22.324,18:40:00,Tropicana Field,TBA,PIT
462,462,462,20230503,7.067477868322246,13.378000000000002,18:45:00,Busch Stadium,SLN,ANA
463,463,463,20230503,9.247153086241871,14.884,19:05:00,Yankee Stadium,NYA,CLE
464,464,464,20230503,11.724744294975018,17.5,19:05:00,Nationals Park,WAS,CHN
465,465,465,20230503,18.60309422989336,12.225999999999992,19:10:00,Fenway Park,BOS,TOR
466,466,466,20230504,7.067477868322246,13.194,12:15:00,Busch Stadium,SLN,ANA
467,467,467,20230504,25.68986708203012,12.882000000000003,12:37:00,Oakland Coliseum,OAK,SEA
468,468,468,20230504,11.724744294975018,16.35600000000001,13:05:00,Nationals Park,WAS,CHN
469,469,469,20230504,17.4838130101396,11.17,13:10:00,Guaranteed Rate Field,CHA,MIN
470,470,470,20230504,28.444438751165944,13.515555555555554,13:10:00,Coors Field,COL,MIL
471,471,471,20230504,8.251160264807949,12.272000000000002,13:10:00,Comerica Park,DET,NYN
472,472,472,20230504,13.02768475997727,13.448888888888888,13:10:00,Kauffman Stadium,KCA,BAL
473,473,473,20230504,14.261662877988874,22.364,13:10:00,Tropicana Field,TBA,PIT
474,474,474,20230504,13.482543310018068,23.766,16:10:00,loanDepot park,MIA,ATL
475,475,475,20230504,18.60309422989336,12.196,18:10:00,Fenway Park,BOS,TOR
476,476,476,20230505,7.796636035449276,13.786,13:20:00,Wrigley Field,CHN,MIA
477,477,477,20230505,12.95237022083617,10.576,18:35:00,PNC Park,PIT,TOR
478,478,478,20230505,19.302215567748146,16.0795918367347,18:38:00,Angel Stadium,ANA,TEX
479,479,479,20230505,27.609149381902416,25.008000000000003,18:40:00,Chase Field,ARI,WAS
480,480,480,20230505,13.79756129994452,12.193999999999996,18:40:00,Great American Ball Park,CIN,CHA
481,481,481,20230505,7.309104748864722,17.924000000000003,18:40:00,Petco Park,SDN,LAN
482,482,482,20230505,16.346863091559232,22.021999999999995,18:40:00,Tropicana Field,TBA,NYA
483,483,483,20230505,1.5707516974727993,12.396,19:05:00,Citizens Bank Park,PHI,BOS
484,484,484,20230505,13.86172059024033,13.650000000000004,19:10:00,Citi Field,NYN,COL
485,485,485,20230505,10.339462379512954,14.050000000000004,19:10:00,Kauffman Stadium,KCA,OAK
486,486,486,20230505,17.480249840565268,11.095999999999998,19:10:00,TMobile Park,SEA,HOU
487,487,487,20230505,23.37265902739788,11.046,19:10:00,Progressive Field,CLE,MIN
488,488,488,20230505,32.08786469558388,14.458,19:15:00,Busch Stadium,SLN,DET
489,489,489,20230505,43.8733086920581,15.584,19:15:00,Oracle Park,SFN,MIL
490,490,490,20230505,8.098713712649618,12.928888888888888,19:20:00,Truist Park,ATL,BAL
491,491,491,20230506,32.08786469558388,15.358,13:15:00,Busch Stadium,SLN,DET
492,492,492,20230506,7.796636035449276,13.5,13:20:00,Wrigley Field,CHN,MIA
493,493,493,20230506,13.86172059024033,13.606,16:10:00,Citi Field,NYN,COL
494,494,494,20230506,16.346863091559232,22.058000000000003,16:10:00,Tropicana Field,TBA,NYA
495,495,495,20230506,43.8733086920581,15.844000000000005,16:15:00,Oracle Park,SFN,MIL
496,496,496,20230506,27.609149381902416,24.398000000000003,17:10:00,Chase Field,ARI,WAS
497,497,497,20230506,7.309104748864722,18.05999999999999,17:40:00,Petco Park,SDN,LAN
498,498,498,20230506,19.302215567748146,15.83400000000001,18:07:00,Angel Stadium,ANA,TEX
499,499,499,20230506,10.339462379512954,14.840000000000002,18:10:00,Kauffman Stadium,KCA,OAK
500,500,500,20230506,23.37265902739788,10.534,18:10:00,Progressive Field,CLE,MIN
501,501,501,20230506,12.95237022083617,10.806,18:35:00,PNC Park,PIT,TOR
502,502,502,20230506,13.79756129994452,11.992000000000004,18:40:00,Great American Ball Park,CIN,CHA
503,503,503,20230506,17.480249840565268,11.151999999999996,18:40:00,TMobile Park,SEA,HOU
504,504,504,20230506,1.5707516974727993,12.704000000000006,19:15:00,Citizens Bank Park,PHI,BOS
505,505,505,20230506,8.098713712649618,13.757777777777774,19:15:00,Truist Park,ATL,BAL
506,506,506,20230507,8.098713712649618,14.004444444444443,11:35:00,Truist Park,ATL,BAL
507,507,507,20230507,43.8733086920581,16.353061224489796,13:05:00,Oracle Park,SFN,MIL
508,508,508,20230507,19.302215567748146,16.036734693877552,13:07:00,Angel Stadium,ANA,TEX
509,509,509,20230507,27.609149381902416,24.33400000000001,13:10:00,Chase Field,ARI,WAS
510,510,510,20230507,10.339462379512954,14.96,13:10:00,Kauffman Stadium,KCA,OAK
511,511,511,20230507,17.480249840565268,11.226,13:10:00,TMobile Park,SEA,HOU
512,512,512,20230507,32.08786469558388,15.588,13:15:00,Busch Stadium,SLN,DET
513,513,513,20230507,7.796636035449276,13.746000000000002,13:20:00,Wrigley Field,CHN,MIA
514,514,514,20230507,1.5707516974727993,12.630000000000004,13:35:00,Citizens Bank Park,PHI,BOS
515,515,515,20230507,12.95237022083617,10.924000000000005,13:35:00,PNC Park,PIT,TOR
516,516,516,20230507,13.86172059024033,13.534,13:40:00,Citi Field,NYN,COL
517,517,517,20230507,23.37265902739788,11.141999999999998,13:40:00,Progressive Field,CLE,MIN
518,518,518,20230507,16.346863091559232,22.274,13:40:00,Tropicana Field,TBA,NYA
519,519,519,20230507,7.309104748864722,18.08,16:08:00,Petco Park,SDN,LAN
520,520,520,20230507,13.79756129994452,12.225999999999996,16:10:00,Great American Ball Park,CIN,CHA
